tanggal,provinsi,komoditas,harga
2023-07-26,Jawa Tengah,Padi,7559.0
2023-07-27,Jawa Tengah,Padi,7514.0
2023-07-28,Jawa Tengah,Padi,7506.0
2023-07-29,Jawa Tengah,Padi,7545.0
2023-07-30,Jawa Tengah,Padi,7579.0
2023-07-31,Jawa Tengah,Padi,7553.0
2023-08-01,Jawa Tengah,Padi,7517.0
2023-08-02,Jawa Tengah,Padi,7495.0
2023-08-03,Jawa Tengah,Padi,7554.0
2023-08-04,Jawa Tengah,Padi,7530.0
2023-08-05,Jawa Tengah,Padi,7523.0
2023-08-06,Jawa Tengah,Padi,7492.0
2023-08-07,Jawa Tengah,Padi,7516.0
2023-08-08,Jawa Tengah,Padi,7513.0
2023-08-09,Jawa Tengah,Padi,7455.0
2023-08-10,Jawa Tengah,Padi,7400.0
2023-08-11,Jawa Tengah,Padi,7295.0
2023-08-12,Jawa Tengah,Padi,7246.0
2023-08-13,Jawa Tengah,Padi,7274.0
2023-08-14,Jawa Tengah,Padi,7328.0
2023-08-15,Jawa Tengah,Padi,7351.0
2023-08-16,Jawa Tengah,Padi,7369.0
2023-08-17,Jawa Tengah,Padi,7354.0
2023-08-18,Jawa Tengah,Padi,7382.0
2023-08-19,Jawa Tengah,Padi,7387.0
2023-08-20,Jawa Tengah,Padi,7464.0
2023-08-21,Jawa Tengah,Padi,7451.0
2023-08-22,Jawa Tengah,Padi,7507.0
2023-08-23,Jawa Tengah,Padi,7541.0
2023-08-24,Jawa Tengah,Padi,7568.0
2023-08-25,Jawa Tengah,Padi,7465.0
2023-08-26,Jawa Tengah,Padi,7502.0
2023-08-27,Jawa Tengah,Padi,7489.0
2023-08-28,Jawa Tengah,Padi,7461.0
2023-08-29,Jawa Tengah,Padi,7383.0
2023-08-30,Jawa Tengah,Padi,7377.0
2023-08-31,Jawa Tengah,Padi,7372.0
2023-09-01,Jawa Tengah,Padi,7304.0
2023-09-02,Jawa Tengah,Padi,7228.0
2023-09-03,Jawa Tengah,Padi,7245.0
2023-09-04,Jawa Tengah,Padi,7281.0
2023-09-05,Jawa Tengah,Padi,7284.0
2023-09-06,Jawa Tengah,Padi,7334.0
2023-09-07,Jawa Tengah,Padi,7324.0
2023-09-08,Jawa Tengah,Padi,7317.0
2023-09-09,Jawa Tengah,Padi,7269.0
2023-09-10,Jawa Tengah,Padi,7190.0
2023-09-11,Jawa Tengah,Padi,7274.0
2023-09-12,Jawa Tengah,Padi,7324.0
2023-09-13,Jawa Tengah,Padi,7254.0
2023-09-14,Jawa Tengah,Padi,7257.0
2023-09-15,Jawa Tengah,Padi,7249.0
2023-09-16,Jawa Tengah,Padi,7233.0
2023-09-17,Jawa Tengah,Padi,7211.0
2023-09-18,Jawa Tengah,Padi,7226.0
2023-09-19,Jawa Tengah,Padi,7262.0
2023-09-20,Jawa Tengah,Padi,7279.0
2023-09-21,Jawa Tengah,Padi,7271.0
2023-09-22,Jawa Tengah,Padi,7262.0
2023-09-23,Jawa Tengah,Padi,7305.0
2023-09-24,Jawa Tengah,Padi,7325.0
2023-09-25,Jawa Tengah,Padi,7327.0
2023-09-26,Jawa Tengah,Padi,7325.0
2023-09-27,Jawa Tengah,Padi,7340.0
2023-09-28,Jawa Tengah,Padi,7317.0
2023-09-29,Jawa Tengah,Padi,7356.0
2023-09-30,Jawa Tengah,Padi,7305.0
2023-10-01,Jawa Tengah,Padi,7285.0
2023-10-02,Jawa Tengah,Padi,7315.0
2023-10-03,Jawa Tengah,Padi,7261.0
2023-10-04,Jawa Tengah,Padi,7187.0
2023-10-05,Jawa Tengah,Padi,7191.0
2023-10-06,Jawa Tengah,Padi,7112.0
2023-10-07,Jawa Tengah,Padi,7052.0
2023-10-08,Jawa Tengah,Padi,7089.0
2023-10-09,Jawa Tengah,Padi,7081.0
2023-10-10,Jawa Tengah,Padi,7144.0
2023-10-11,Jawa Tengah,Padi,7089.0
2023-10-12,Jawa Tengah,Padi,7087.0
2023-10-13,Jawa Tengah,Padi,7109.0
2023-10-14,Jawa Tengah,Padi,7056.0
2023-10-15,Jawa Tengah,Padi,7109.0
2023-10-16,Jawa Tengah,Padi,7136.0
2023-10-17,Jawa Tengah,Padi,7063.0
2023-10-18,Jawa Tengah,Padi,7065.0
2023-10-19,Jawa Tengah,Padi,7088.0
2023-10-20,Jawa Tengah,Padi,7064.0
2023-10-21,Jawa Tengah,Padi,6998.0
2023-10-22,Jawa Tengah,Padi,7016.0
2023-10-23,Jawa Tengah,Padi,7126.0
2023-10-24,Jawa Tengah,Padi,7113.0
2023-10-25,Jawa Tengah,Padi,7192.0
2023-10-26,Jawa Tengah,Padi,7162.0
2023-10-27,Jawa Tengah,Padi,7178.0
2023-10-28,Jawa Tengah,Padi,7221.0
2023-10-29,Jawa Tengah,Padi,7226.0
2023-10-30,Jawa Tengah,Padi,7218.0
2023-10-31,Jawa Tengah,Padi,7259.0
2023-11-01,Jawa Tengah,Padi,7356.0
2023-11-02,Jawa Tengah,Padi,7377.0
2023-11-03,Jawa Tengah,Padi,7360.0
2023-11-04,Jawa Tengah,Padi,7358.0
2023-11-05,Jawa Tengah,Padi,7485.0
2023-11-06,Jawa Tengah,Padi,7499.0
2023-11-07,Jawa Tengah,Padi,7479.0
2023-11-08,Jawa Tengah,Padi,7432.0
2023-11-09,Jawa Tengah,Padi,7354.0
2023-11-10,Jawa Tengah,Padi,7379.0
2023-11-11,Jawa Tengah,Padi,7419.0
2023-11-12,Jawa Tengah,Padi,7409.0
2023-11-13,Jawa Tengah,Padi,7417.0
2023-11-14,Jawa Tengah,Padi,7370.0
2023-11-15,Jawa Tengah,Padi,7386.0
2023-11-16,Jawa Tengah,Padi,7418.0
2023-11-17,Jawa Tengah,Padi,7402.0
2023-11-18,Jawa Tengah,Padi,7492.0
2023-11-19,Jawa Tengah,Padi,7462.0
2023-11-20,Jawa Tengah,Padi,7486.0
2023-11-21,Jawa Tengah,Padi,7536.0
2023-11-22,Jawa Tengah,Padi,7543.0
2023-11-23,Jawa Tengah,Padi,7544.0
2023-11-24,Jawa Tengah,Padi,7487.0
2023-11-25,Jawa Tengah,Padi,7562.0
2023-11-26,Jawa Tengah,Padi,7565.0
2023-11-27,Jawa Tengah,Padi,7602.0
2023-11-28,Jawa Tengah,Padi,7645.0
2023-11-29,Jawa Tengah,Padi,7626.0
2023-11-30,Jawa Tengah,Padi,7628.0
2023-12-01,Jawa Tengah,Padi,7703.0
2023-12-02,Jawa Tengah,Padi,7661.0
2023-12-03,Jawa Tengah,Padi,7774.0
2023-12-04,Jawa Tengah,Padi,7751.0
2023-12-05,Jawa Tengah,Padi,7706.0
2023-12-06,Jawa Tengah,Padi,7725.0
2023-12-07,Jawa Tengah,Padi,7842.0
2023-12-08,Jawa Tengah,Padi,7763.0
2023-12-09,Jawa Tengah,Padi,7769.0
2023-12-10,Jawa Tengah,Padi,7804.0
2023-12-11,Jawa Tengah,Padi,7818.0
2023-12-12,Jawa Tengah,Padi,7848.0
2023-12-13,Jawa Tengah,Padi,7827.0
2023-12-14,Jawa Tengah,Padi,7811.0
2023-12-15,Jawa Tengah,Padi,7817.0
2023-12-16,Jawa Tengah,Padi,7776.0
2023-12-17,Jawa Tengah,Padi,7787.0
2023-12-18,Jawa Tengah,Padi,7781.0
2023-12-19,Jawa Tengah,Padi,7772.0
2023-12-20,Jawa Tengah,Padi,7800.0
2023-12-21,Jawa Tengah,Padi,7727.0
2023-12-22,Jawa Tengah,Padi,7729.0
2023-12-23,Jawa Tengah,Padi,7853.0
2023-12-24,Jawa Tengah,Padi,7814.0
2023-12-25,Jawa Tengah,Padi,7889.0
2023-12-26,Jawa Tengah,Padi,7904.0
2023-12-27,Jawa Tengah,Padi,7889.0
2023-12-28,Jawa Tengah,Padi,7840.0
2023-12-29,Jawa Tengah,Padi,7860.0
2023-12-30,Jawa Tengah,Padi,7942.0
2023-12-31,Jawa Tengah,Padi,7937.0
2021-01-01,Jawa Tengah,Jagung,4997.0
2021-01-02,Jawa Tengah,Jagung,5046.0
2021-01-03,Jawa Tengah,Jagung,5070.0
2021-01-04,Jawa Tengah,Jagung,5021.0
2021-01-05,Jawa Tengah,Jagung,5036.0
2021-01-06,Jawa Tengah,Jagung,5104.0
2021-01-07,Jawa Tengah,Jagung,5113.0
2021-01-08,Jawa Tengah,Jagung,5020.0
2021-01-09,Jawa Tengah,Jagung,5045.0
2021-01-10,Jawa Tengah,Jagung,5048.0
2021-01-11,Jawa Tengah,Jagung,4990.0
2021-01-12,Jawa Tengah,Jagung,4936.0
2021-01-13,Jawa Tengah,Jagung,4984.0
2021-01-14,Jawa Tengah,Jagung,4967.0
2021-01-15,Jawa Tengah,Jagung,4943.0
2021-01-16,Jawa Tengah,Jagung,4952.0
2021-01-17,Jawa Tengah,Jagung,4938.0
2021-01-18,Jawa Tengah,Jagung,4952.0
2021-01-19,Jawa Tengah,Jagung,4955.0
2021-01-20,Jawa Tengah,Jagung,4920.0
2021-01-21,Jawa Tengah,Jagung,4910.0
2021-01-22,Jawa Tengah,Jagung,4937.0
2021-01-23,Jawa Tengah,Jagung,4949.0
2021-01-24,Jawa Tengah,Jagung,4956.0
2021-01-25,Jawa Tengah,Jagung,5040.0
2021-01-26,Jawa Tengah,Jagung,5077.0
2021-01-27,Jawa Tengah,Jagung,5120.0
2021-01-28,Jawa Tengah,Jagung,5123.0
2021-01-29,Jawa Tengah,Jagung,5141.0
2021-01-30,Jawa Tengah,Jagung,5134.0
2021-01-31,Jawa Tengah,Jagung,5173.0
2021-02-01,Jawa Tengah,Jagung,5179.0
2021-02-02,Jawa Tengah,Jagung,5196.0
2021-02-03,Jawa Tengah,Jagung,5212.0
2021-02-04,Jawa Tengah,Jagung,5220.0
2021-02-05,Jawa Tengah,Jagung,5341.0
2021-02-06,Jawa Tengah,Jagung,5325.0
2021-02-07,Jawa Tengah,Jagung,5308.0
2021-02-08,Jawa Tengah,Jagung,5343.0
2021-02-09,Jawa Tengah,Jagung,5329.0
2021-02-10,Jawa Tengah,Jagung,5326.0
2021-02-11,Jawa Tengah,Jagung,5294.0
2021-02-12,Jawa Tengah,Jagung,5321.0
2021-02-13,Jawa Tengah,Jagung,5348.0
2021-02-14,Jawa Tengah,Jagung,5344.0
2021-02-15,Jawa Tengah,Jagung,5379.0
2021-02-16,Jawa Tengah,Jagung,5316.0
2021-02-17,Jawa Tengah,Jagung,5297.0
2021-02-18,Jawa Tengah,Jagung,5298.0
2021-02-19,Jawa Tengah,Jagung,5261.0
2021-02-20,Jawa Tengah,Jagung,5202.0
2021-02-21,Jawa Tengah,Jagung,5197.0
2021-02-22,Jawa Tengah,Jagung,5231.0
2021-02-23,Jawa Tengah,Jagung,5286.0
2021-02-24,Jawa Tengah,Jagung,5272.0
2021-02-25,Jawa Tengah,Jagung,5307.0
2021-02-26,Jawa Tengah,Jagung,5337.0
2021-02-27,Jawa Tengah,Jagung,5390.0
2021-02-28,Jawa Tengah,Jagung,5383.0
2021-03-01,Jawa Tengah,Jagung,5321.0
2021-03-02,Jawa Tengah,Jagung,5329.0
2021-03-03,Jawa Tengah,Jagung,5296.0
2021-03-04,Jawa Tengah,Jagung,5274.0
2021-03-05,Jawa Tengah,Jagung,5268.0
2021-03-06,Jawa Tengah,Jagung,5261.0
2021-03-07,Jawa Tengah,Jagung,5271.0
2021-03-08,Jawa Tengah,Jagung,5303.0
2021-03-09,Jawa Tengah,Jagung,5294.0
2021-03-10,Jawa Tengah,Jagung,5313.0
2021-03-11,Jawa Tengah,Jagung,5318.0
2021-03-12,Jawa Tengah,Jagung,5358.0
2021-03-13,Jawa Tengah,Jagung,5355.0
2021-03-14,Jawa Tengah,Jagung,5356.0
2021-03-15,Jawa Tengah,Jagung,5346.0
2021-03-16,Jawa Tengah,Jagung,5343.0
2021-03-17,Jawa Tengah,Jagung,5317.0
2021-03-18,Jawa Tengah,Jagung,5287.0
2021-03-19,Jawa Tengah,Jagung,5319.0
2021-03-20,Jawa Tengah,Jagung,5281.0
2021-03-21,Jawa Tengah,Jagung,5271.0
2021-03-22,Jawa Tengah,Jagung,5313.0
2021-03-23,Jawa Tengah,Jagung,5302.0
2021-03-24,Jawa Tengah,Jagung,5335.0
2021-03-25,Jawa Tengah,Jagung,5315.0
2021-03-26,Jawa Tengah,Jagung,5277.0
2021-03-27,Jawa Tengah,Jagung,5218.0
2021-03-28,Jawa Tengah,Jagung,5269.0
2021-03-29,Jawa Tengah,Jagung,5228.0
2021-03-30,Jawa Tengah,Jagung,5257.0
2021-03-31,Jawa Tengah,Jagung,5220.0
2021-04-01,Jawa Tengah,Jagung,5271.0
2021-04-02,Jawa Tengah,Jagung,5356.0
2021-04-03,Jawa Tengah,Jagung,5292.0
2021-04-04,Jawa Tengah,Jagung,5251.0
2021-04-05,Jawa Tengah,Jagung,5280.0
2021-04-06,Jawa Tengah,Jagung,5300.0
2021-04-07,Jawa Tengah,Jagung,5329.0
2021-04-08,Jawa Tengah,Jagung,5307.0
2021-04-09,Jawa Tengah,Jagung,5382.0
2021-04-10,Jawa Tengah,Jagung,5386.0
2021-04-11,Jawa Tengah,Jagung,5338.0
2021-04-12,Jawa Tengah,Jagung,5328.0
2021-04-13,Jawa Tengah,Jagung,5281.0
2021-04-14,Jawa Tengah,Jagung,5340.0
2021-04-15,Jawa Tengah,Jagung,5313.0
2021-04-16,Jawa Tengah,Jagung,5330.0
2021-04-17,Jawa Tengah,Jagung,5310.0
2021-04-18,Jawa Tengah,Jagung,5284.0
2021-04-19,Jawa Tengah,Jagung,5209.0
2021-04-20,Jawa Tengah,Jagung,5230.0
2021-04-21,Jawa Tengah,Jagung,5276.0
2021-04-22,Jawa Tengah,Jagung,5239.0
2021-04-23,Jawa Tengah,Jagung,5177.0
2021-04-24,Jawa Tengah,Jagung,5204.0
2021-04-25,Jawa Tengah,Jagung,5138.0
2021-04-26,Jawa Tengah,Jagung,5181.0
2021-04-27,Jawa Tengah,Jagung,5143.0
2021-04-28,Jawa Tengah,Jagung,5097.0
2021-04-29,Jawa Tengah,Jagung,5103.0
2021-04-30,Jawa Tengah,Jagung,5059.0
2021-05-01,Jawa Tengah,Jagung,5028.0
2021-05-02,Jawa Tengah,Jagung,5037.0
2021-05-03,Jawa Tengah,Jagung,4940.0
2021-05-04,Jawa Tengah,Jagung,4998.0
2021-05-05,Jawa Tengah,Jagung,4995.0
2021-05-06,Jawa Tengah,Jagung,4940.0
2021-05-07,Jawa Tengah,Jagung,4896.0
2021-05-08,Jawa Tengah,Jagung,4929.0
2021-05-09,Jawa Tengah,Jagung,4946.0
2021-05-10,Jawa Tengah,Jagung,4993.0
2021-05-11,Jawa Tengah,Jagung,4961.0
2021-05-12,Jawa Tengah,Jagung,4967.0
2021-05-13,Jawa Tengah,Jagung,4977.0
2021-05-14,Jawa Tengah,Jagung,4997.0
2021-05-15,Jawa Tengah,Jagung,5033.0
2021-05-16,Jawa Tengah,Jagung,5000.0
2021-05-17,Jawa Tengah,Jagung,4989.0
2021-05-18,Jawa Tengah,Jagung,4959.0
2021-05-19,Jawa Tengah,Jagung,4950.0
2021-05-20,Jawa Tengah,Jagung,4970.0
2021-05-21,Jawa Tengah,Jagung,4900.0
2021-05-22,Jawa Tengah,Jagung,4935.0
2021-05-23,Jawa Tengah,Jagung,4884.0
2021-05-24,Jawa Tengah,Jagung,4865.0
2021-05-25,Jawa Tengah,Jagung,4904.0
2021-05-26,Jawa Tengah,Jagung,4909.0
2021-05-27,Jawa Tengah,Jagung,4914.0
2021-05-28,Jawa Tengah,Jagung,4862.0
2021-05-29,Jawa Tengah,Jagung,4814.0
2021-05-30,Jawa Tengah,Jagung,4842.0
2021-05-31,Jawa Tengah,Jagung,4811.0
2021-06-01,Jawa Tengah,Jagung,4784.0
2021-06-02,Jawa Tengah,Jagung,4812.0
2021-06-03,Jawa Tengah,Jagung,4764.0
2021-06-04,Jawa Tengah,Jagung,4766.0
2021-06-05,Jawa Tengah,Jagung,4759.0
2021-06-06,Jawa Tengah,Jagung,4750.0
2021-06-07,Jawa Tengah,Jagung,4721.0
2021-06-08,Jawa Tengah,Jagung,4690.0
2021-06-09,Jawa Tengah,Jagung,4640.0
2021-06-10,Jawa Tengah,Jagung,4650.0
2021-06-11,Jawa Tengah,Jagung,4615.0
2021-06-12,Jawa Tengah,Jagung,4643.0
2021-06-13,Jawa Tengah,Jagung,4625.0
2021-06-14,Jawa Tengah,Jagung,4576.0
2021-06-15,Jawa Tengah,Jagung,4557.0
2021-06-16,Jawa Tengah,Jagung,4532.0
2021-06-17,Jawa Tengah,Jagung,4561.0
2021-06-18,Jawa Tengah,Jagung,4538.0
2021-06-19,Jawa Tengah,Jagung,4518.0
2021-06-20,Jawa Tengah,Jagung,4562.0
2021-06-21,Jawa Tengah,Jagung,4572.0
2021-06-22,Jawa Tengah,Jagung,4625.0
2021-06-23,Jawa Tengah,Jagung,4663.0
2021-06-24,Jawa Tengah,Jagung,4620.0
2021-06-25,Jawa Tengah,Jagung,4648.0
2021-06-26,Jawa Tengah,Jagung,4696.0
2021-06-27,Jawa Tengah,Jagung,4744.0
2021-06-28,Jawa Tengah,Jagung,4772.0
2021-06-29,Jawa Tengah,Jagung,4799.0
2021-06-30,Jawa Tengah,Jagung,4778.0
2021-07-01,Jawa Tengah,Jagung,4736.0
2021-07-02,Jawa Tengah,Jagung,4713.0
2021-07-03,Jawa Tengah,Jagung,4640.0
2021-07-04,Jawa Tengah,Jagung,4681.0
2021-07-05,Jawa Tengah,Jagung,4661.0
2021-07-06,Jawa Tengah,Jagung,4700.0
2021-07-07,Jawa Tengah,Jagung,4643.0
2021-07-08,Jawa Tengah,Jagung,4675.0
2021-07-09,Jawa Tengah,Jagung,4646.0
2021-07-10,Jawa Tengah,Jagung,4587.0
2021-07-11,Jawa Tengah,Jagung,4640.0
2021-07-12,Jawa Tengah,Jagung,4672.0
2021-07-13,Jawa Tengah,Jagung,4670.0
2021-07-14,Jawa Tengah,Jagung,4662.0
2021-07-15,Jawa Tengah,Jagung,4669.0
2021-07-16,Jawa Tengah,Jagung,4667.0
2021-07-17,Jawa Tengah,Jagung,4627.0
2021-07-18,Jawa Tengah,Jagung,4602.0
2021-07-19,Jawa Tengah,Jagung,4667.0
2021-07-20,Jawa Tengah,Jagung,4759.0
2021-07-21,Jawa Tengah,Jagung,4809.0
2021-07-22,Jawa Tengah,Jagung,4818.0
2021-07-23,Jawa Tengah,Jagung,4796.0
2021-07-24,Jawa Tengah,Jagung,4757.0
2021-07-25,Jawa Tengah,Jagung,4720.0
2021-07-26,Jawa Tengah,Jagung,4690.0
2021-07-27,Jawa Tengah,Jagung,4762.0
2021-07-28,Jawa Tengah,Jagung,4822.0
2021-07-29,Jawa Tengah,Jagung,4842.0
2021-07-30,Jawa Tengah,Jagung,4797.0
2021-07-31,Jawa Tengah,Jagung,4822.0
2021-08-01,Jawa Tengah,Jagung,4804.0
2021-08-02,Jawa Tengah,Jagung,4714.0
2021-08-03,Jawa Tengah,Jagung,4716.0
2021-08-04,Jawa Tengah,Jagung,4676.0
2021-08-05,Jawa Tengah,Jagung,4637.0
2021-08-06,Jawa Tengah,Jagung,4620.0
2021-08-07,Jawa Tengah,Jagung,4593.0
2021-08-08,Jawa Tengah,Jagung,4583.0
2021-08-09,Jawa Tengah,Jagung,4572.0
2021-08-10,Jawa Tengah,Jagung,4493.0
2021-08-11,Jawa Tengah,Jagung,4544.0
2021-08-12,Jawa Tengah,Jagung,4499.0
2021-08-13,Jawa Tengah,Jagung,4455.0
2021-08-14,Jawa Tengah,Jagung,4435.0
2021-08-15,Jawa Tengah,Jagung,4424.0
2021-08-16,Jawa Tengah,Jagung,4473.0
2021-08-17,Jawa Tengah,Jagung,4476.0
2021-08-18,Jawa Tengah,Jagung,4491.0
2021-08-19,Jawa Tengah,Jagung,4494.0
2021-08-20,Jawa Tengah,Jagung,4497.0
2021-08-21,Jawa Tengah,Jagung,4502.0
2021-08-22,Jawa Tengah,Jagung,4422.0
2021-08-23,Jawa Tengah,Jagung,4407.0
2021-08-24,Jawa Tengah,Jagung,4445.0
2021-08-25,Jawa Tengah,Jagung,4589.0
2021-08-26,Jawa Tengah,Jagung,4538.0
2021-08-27,Jawa Tengah,Jagung,4548.0
2021-08-28,Jawa Tengah,Jagung,4521.0
2021-08-29,Jawa Tengah,Jagung,4594.0
2021-08-30,Jawa Tengah,Jagung,4537.0
2021-08-31,Jawa Tengah,Jagung,4556.0
2021-09-01,Jawa Tengah,Jagung,4497.0
2021-09-02,Jawa Tengah,Jagung,4481.0
2021-09-03,Jawa Tengah,Jagung,4475.0
2021-09-04,Jawa Tengah,Jagung,4511.0
2021-09-05,Jawa Tengah,Jagung,4466.0
2021-09-06,Jawa Tengah,Jagung,4487.0
2021-09-07,Jawa Tengah,Jagung,4484.0
2021-09-08,Jawa Tengah,Jagung,4491.0
2021-09-09,Jawa Tengah,Jagung,4524.0
2021-09-10,Jawa Tengah,Jagung,4471.0
2021-09-11,Jawa Tengah,Jagung,4499.0
2021-09-12,Jawa Tengah,Jagung,4474.0
2021-09-13,Jawa Tengah,Jagung,4513.0
2021-09-14,Jawa Tengah,Jagung,4523.0
2021-09-15,Jawa Tengah,Jagung,4513.0
2021-09-16,Jawa Tengah,Jagung,4488.0
2021-09-17,Jawa Tengah,Jagung,4517.0
2021-09-18,Jawa Tengah,Jagung,4563.0
2021-09-19,Jawa Tengah,Jagung,4541.0
2021-09-20,Jawa Tengah,Jagung,4496.0
2021-09-21,Jawa Tengah,Jagung,4521.0
2021-09-22,Jawa Tengah,Jagung,4464.0
2021-09-23,Jawa Tengah,Jagung,4414.0
2021-09-24,Jawa Tengah,Jagung,4372.0
2021-09-25,Jawa Tengah,Jagung,4356.0
2021-09-26,Jawa Tengah,Jagung,4304.0
2021-09-27,Jawa Tengah,Jagung,4230.0
2021-09-28,Jawa Tengah,Jagung,4187.0
2021-09-29,Jawa Tengah,Jagung,4211.0
2021-09-30,Jawa Tengah,Jagung,4163.0
2021-10-01,Jawa Tengah,Jagung,4150.0
2021-10-02,Jawa Tengah,Jagung,4224.0
2021-10-03,Jawa Tengah,Jagung,4223.0
2021-10-04,Jawa Tengah,Jagung,4237.0
2021-10-05,Jawa Tengah,Jagung,4202.0
2021-10-06,Jawa Tengah,Jagung,4285.0
2021-10-07,Jawa Tengah,Jagung,4266.0
2021-10-08,Jawa Tengah,Jagung,4259.0
2021-10-09,Jawa Tengah,Jagung,4311.0
2021-10-10,Jawa Tengah,Jagung,4305.0
2021-10-11,Jawa Tengah,Jagung,4309.0
2021-10-12,Jawa Tengah,Jagung,4301.0
2021-10-13,Jawa Tengah,Jagung,4293.0
2021-10-14,Jawa Tengah,Jagung,4309.0
2021-10-15,Jawa Tengah,Jagung,4333.0
2021-10-16,Jawa Tengah,Jagung,4312.0
2021-10-17,Jawa Tengah,Jagung,4285.0
2021-10-18,Jawa Tengah,Jagung,4266.0
2021-10-19,Jawa Tengah,Jagung,4216.0
2021-10-20,Jawa Tengah,Jagung,4159.0
2021-10-21,Jawa Tengah,Jagung,4174.0
2021-10-22,Jawa Tengah,Jagung,4213.0
2021-10-23,Jawa Tengah,Jagung,4251.0
2021-10-24,Jawa Tengah,Jagung,4164.0
2021-10-25,Jawa Tengah,Jagung,4159.0
2021-10-26,Jawa Tengah,Jagung,4122.0
2021-10-27,Jawa Tengah,Jagung,4132.0
2021-10-28,Jawa Tengah,Jagung,4121.0
2021-10-29,Jawa Tengah,Jagung,4149.0
2021-10-30,Jawa Tengah,Jagung,4153.0
2021-10-31,Jawa Tengah,Jagung,4087.0
2021-11-01,Jawa Tengah,Jagung,4055.0
2021-11-02,Jawa Tengah,Jagung,4061.0
2021-11-03,Jawa Tengah,Jagung,4071.0
2021-11-04,Jawa Tengah,Jagung,4023.0
2021-11-05,Jawa Tengah,Jagung,3971.0
2021-11-06,Jawa Tengah,Jagung,3979.0
2021-11-07,Jawa Tengah,Jagung,3932.0
2021-11-08,Jawa Tengah,Jagung,3876.0
2021-11-09,Jawa Tengah,Jagung,3865.0
2021-11-10,Jawa Tengah,Jagung,3854.0
2021-11-11,Jawa Tengah,Jagung,3827.0
2021-11-12,Jawa Tengah,Jagung,3808.0
2021-11-13,Jawa Tengah,Jagung,3815.0
2021-11-14,Jawa Tengah,Jagung,3796.0
2021-11-15,Jawa Tengah,Jagung,3806.0
2021-11-16,Jawa Tengah,Jagung,3799.0
2021-11-17,Jawa Tengah,Jagung,3813.0
2021-11-18,Jawa Tengah,Jagung,3854.0
2021-11-19,Jawa Tengah,Jagung,3894.0
2021-11-20,Jawa Tengah,Jagung,3951.0
2021-11-21,Jawa Tengah,Jagung,3992.0
2021-11-22,Jawa Tengah,Jagung,4009.0
2021-11-23,Jawa Tengah,Jagung,4001.0
2021-11-24,Jawa Tengah,Jagung,3995.0
2021-11-25,Jawa Tengah,Jagung,3970.0
2021-11-26,Jawa Tengah,Jagung,3979.0
2021-11-27,Jawa Tengah,Jagung,4015.0
2021-11-28,Jawa Tengah,Jagung,3996.0
2021-11-29,Jawa Tengah,Jagung,4004.0
2021-11-30,Jawa Tengah,Jagung,3987.0
2021-12-01,Jawa Tengah,Jagung,4005.0
2021-12-02,Jawa Tengah,Jagung,3993.0
2021-12-03,Jawa Tengah,Jagung,3975.0
2021-12-04,Jawa Tengah,Jagung,3958.0
2021-12-05,Jawa Tengah,Jagung,3987.0
2021-12-06,Jawa Tengah,Jagung,3993.0
2021-12-07,Jawa Tengah,Jagung,3987.0
2021-12-08,Jawa Tengah,Jagung,4007.0
2021-12-09,Jawa Tengah,Jagung,4001.0
2021-12-10,Jawa Tengah,Jagung,4054.0
2021-12-11,Jawa Tengah,Jagung,4027.0
2021-12-12,Jawa Tengah,Jagung,4030.0
2021-12-13,Jawa Tengah,Jagung,3987.0
2021-12-14,Jawa Tengah,Jagung,3984.0
2021-12-15,Jawa Tengah,Jagung,3930.0
2021-12-16,Jawa Tengah,Jagung,3969.0
2021-12-17,Jawa Tengah,Jagung,4009.0
2021-12-18,Jawa Tengah,Jagung,4049.0
2021-12-19,Jawa Tengah,Jagung,4061.0
2021-12-20,Jawa Tengah,Jagung,4038.0
2021-12-21,Jawa Tengah,Jagung,4018.0
2021-12-22,Jawa Tengah,Jagung,4087.0
2021-12-23,Jawa Tengah,Jagung,4152.0
2021-12-24,Jawa Tengah,Jagung,4167.0
2021-12-25,Jawa Tengah,Jagung,4158.0
2021-12-26,Jawa Tengah,Jagung,4221.0
2021-12-27,Jawa Tengah,Jagung,4205.0
2021-12-28,Jawa Tengah,Jagung,4225.0
2021-12-29,Jawa Tengah,Jagung,4287.0
2021-12-30,Jawa Tengah,Jagung,4266.0
2021-12-31,Jawa Tengah,Jagung,4309.0
2022-01-01,Jawa Tengah,Jagung,4339.0
2022-01-02,Jawa Tengah,Jagung,4348.0
2022-01-03,Jawa Tengah,Jagung,4322.0
2022-01-04,Jawa Tengah,Jagung,4305.0
2022-01-05,Jawa Tengah,Jagung,4327.0
2022-01-06,Jawa Tengah,Jagung,4283.0
2022-01-07,Jawa Tengah,Jagung,4299.0
2022-01-08,Jawa Tengah,Jagung,4330.0
2022-01-09,Jawa Tengah,Jagung,4379.0
2022-01-10,Jawa Tengah,Jagung,4336.0
2022-01-11,Jawa Tengah,Jagung,4397.0
2022-01-12,Jawa Tengah,Jagung,4472.0
2022-01-13,Jawa Tengah,Jagung,4498.0
2022-01-14,Jawa Tengah,Jagung,4469.0
2022-01-15,Jawa Tengah,Jagung,4467.0
2022-01-16,Jawa Tengah,Jagung,4476.0
2022-01-17,Jawa Tengah,Jagung,4497.0
2022-01-18,Jawa Tengah,Jagung,4508.0
2022-01-19,Jawa Tengah,Jagung,4529.0
